nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
"Picanha Resfriada Maturatta Friboi 1,7kg","https://www.paodeacucar.com/produto/164337/picanha-resfriada-maturatta-friboi-1,7kg",100.0,0.0,1.0,18.0,15.0,6.0,1.0,0.0,50.0,2025-10-16 16:24:09,Não especificada,49009
Cappuccino Solúvel Tradicional Nescafé Lata 180g,https://www.paodeacucar.com/produto/1407006/cappuccino-soluvel-tradicional-nescafe-lata-180g,16.0,69.0,11.0,1.6,1.9,1.2,0.0,9.3,41.0,2025-10-16 16:24:27,Não especificada,7891000613597
Bebida Láctea Fermentada Morango Batavo Bandeja 510g 6 Unidades,https://www.paodeacucar.com/produto/221960/bebida-lactea-fermentada-morango-batavo-bandeja-510g-6-unidades,85.0,74.0,14.0,1.6,1.3,0.8,0.0,11.0,31.0,2025-10-16 16:24:46,Não especificada,7891097101717
Farinha de Trigo Tipo 1 Tradicional Qualitá Pacote 1kg,https://www.paodeacucar.com/produto/23692/farinha-de-trigo-tipo-1-tradicional-qualita-pacote-1kg,50.0,172.0,36.0,5.3,0.7,0.0,1.4,0.0,0.0,2025-10-16 16:25:21,Não especificada,7895000321254
Iogurte Parcialmente Desnatado Ameixa Batavo Probio2 Frasco 170g,https://www.paodeacucar.com/produto/1623455/iogurte-parcialmente-desnatado-ameixa-batavo-probio2-frasco-170g,170.0,122.0,22.0,4.1,1.9,1.2,2.6,22.0,68.0,2025-10-16 16:25:39,Não especificada,7891097104886
Pão de Forma Integral Panco Pacote 350g,https://www.paodeacucar.com/produto/1639260/pao-de-forma-integral-panco-pacote-350g,50.0,137.0,21.0,5.5,1.7,0.5,3.5,3.5,182.0,2025-10-16 16:25:57,Não especificada,7891203061317
Pão Especial com Gergelim para Lanche CASA VICTORIANA 300g,https://www.paodeacucar.com/produto/111321/pao-especial-com-gergelim-para-lanche-casa-victoriana-300g,50.0,160.0,29.0,4.5,0.0,0.0,0.3,0.0,191.0,2025-10-16 16:26:50,Não especificada,7896903811088
Iogurte Parcialmente Desnatado Vitamina de Frutas Bob Esponja Elegê Squeeze 100g,https://www.paodeacucar.com/produto/1631858/iogurte-parcialmente-desnatado-vitamina-de-frutas-bob-esponja-elege-squeeze-100g,100.0,70.0,13.0,2.3,1.0,0.6,0.0,13.0,37.0,2025-10-16 16:27:43,Não especificada,7891097106767
Pack Leite Fermentado Desnatado Uva Bob Esponja Batavo Caixa 3 Unidades 160g Cada,https://www.paodeacucar.com/produto/1614994/pack-leite-fermentado-desnatado-uva-bob-esponja-batavo-caixa-3-unidades-160g-cada,160.0,118.0,26.0,3.4,0.0,0.0,0.0,0.0,38.0,2025-10-16 16:28:38,Não especificada,7891097101571
Iogurte Tradicional com Confeito Bob Esponja Batavo Copo 125g,https://www.paodeacucar.com/produto/1472838/iogurte-tradicional-com-confeito-bob-esponja-batavo-copo-125g,125.0,162.0,25.0,3.7,5.2,4.1,0.0,0.0,44.0,2025-10-16 16:28:56,Não especificada,7891097104541
Iogurte Integral Maracujá Atilatte Frasco 180g,https://www.paodeacucar.com/produto/434483/iogurte-integral-maracuja-atilatte-frasco-180g,180.0,166.0,23.0,5.8,5.6,3.4,0.0,0.0,91.0,2025-10-16 16:29:14,Não especificada,7897277702347
Chocolate ao Leite com Avelãs Garoto Talento Pacote 85g,https://www.paodeacucar.com/produto/1070278/chocolate-ao-leite-com-avelas-garoto-talento-pacote-85g,25.0,136.0,13.0,1.9,8.6,4.3,1.0,12.0,14.0,2025-10-16 16:29:50,Não especificada,7891008121728
Sobremesa Láctea Chocolate Branco e Meio Amargo Chandelle Duo Bandeja 180g 2 Unidades,https://www.paodeacucar.com/produto/1619309/sobremesa-lactea-chocolate-branco-e-meio-amargo-chandelle-duo-bandeja-180g-2-unidades,90.0,107.0,14.0,3.3,0.2,2.6,0.0,13.0,73.0,2025-10-16 16:30:37,Não especificada,7891000396452
Minibolo Red Velvet Recheio Iogurte Panco Pacote 70g 2 Unidades,https://www.paodeacucar.com/produto/1635405/minibolo-red-velvet-recheio-iogurte-panco-pacote-70g-2-unidades,70.0,293.0,36.0,4.0,15.0,7.1,0.6,20.0,157.0,2025-10-16 16:30:55,Não especificada,7891203061331
Baby Beef Bovino Resfriado 400g,https://www.paodeacucar.com/produto/88402/baby-beef-bovino-resfriado-400g,100.0,150.0,0.0,21.0,6.0,2.0,0.0,0.0,130.0,2025-10-16 16:32:24,Não especificada,420
"Iogurte Parcialmente Desnatado Graviola Batavo Garrafa 1,15kg Embalagem Econômica","https://www.paodeacucar.com/produto/1238502/iogurte-parcialmente-desnatado-graviola-batavo-garrafa-1,15kg-embalagem-economica",200.0,149.0,28.0,4.6,2.1,1.3,0.0,0.0,76.0,2025-10-16 16:32:42,Não especificada,7891097104374
Iogurte Desnatado Morango Zero Lactose Yorgus Completo Frasco 250g,https://www.paodeacucar.com/produto/1537996/iogurte-desnatado-morango-zero-lactose-yorgus-completo-frasco-250g,250.0,136.0,16.0,18.0,0.0,0.0,3.0,0.0,60.0,2025-10-16 16:33:18,Não especificada,7898571521160
Creme Quark Frutas Vermelhas Batavo Nuv Pote 100g,https://www.paodeacucar.com/produto/1624067/creme-quark-frutas-vermelhas-batavo-nuv-pote-100g,100.0,92.0,4.0,6.0,5.8,3.5,0.0,3.0,37.0,2025-10-16 16:33:36,Não especificada,7891097105654
Bebida Láctea Fermentada Morango + Mix de Frutas Danone Bandeja 510g 6 Unidades,https://www.paodeacucar.com/produto/662592/bebida-lactea-fermentada-morango-+-mix-de-frutas-danone-bandeja-510g-6-unidades,85.0,56.0,12.0,1.9,0.0,0.0,0.0,0.0,32.0,2025-10-16 16:34:29,Não especificada,7891025121633
Suco Integral Laranja Fazenda Bela Vista Garrafa 300ml,https://www.paodeacucar.com/produto/459574/suco-integral-laranja-fazenda-bela-vista-garrafa-300ml,0.0,92.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 16:35:05,Não especificada,7896229800810
Bebida Láctea Fermentada Morango + Coco Batavo Bandeja 510g 6 Unidades,https://www.paodeacucar.com/produto/221961/bebida-lactea-fermentada-morango-+-coco-batavo-bandeja-510g-6-unidades,85.0,74.0,14.0,1.6,1.3,0.8,0.0,11.0,49.0,2025-10-16 16:35:58,Não especificada,7891097101854
Cara Granel 400g (Aprox. 1 a 2 Unid),https://www.paodeacucar.com/produto/52347/cara-granel-400g-(aprox--1-a-2-unid),50.0,50.0,12.0,1.0,0.0,0.0,3.7,0.0,0.0,2025-10-16 16:36:34,Não especificada,337113
Sobremesa Láctea Chocolate Chambinho Bandeja 320g 8 Unidades,https://www.paodeacucar.com/produto/325711/sobremesa-lactea-chocolate-chambinho-bandeja-320g-8-unidades,40.0,59.0,9.2,1.6,1.8,1.0,0.0,7.0,37.0,2025-10-16 16:37:10,Não especificada,7891000110430
Iogurte Morango com Cereais Bob Esponja Batavo Copo 120g,https://www.paodeacucar.com/produto/1472839/iogurte-morango-com-cereais-bob-esponja-batavo-copo-120g,120.0,128.0,23.0,4.0,2.2,1.4,0.0,0.0,68.0,2025-10-16 16:37:28,Não especificada,7891097104534
Bebida Láctea Fermentada Morango Qualitá Garrafa 850g,https://www.paodeacucar.com/produto/392022/bebida-lactea-fermentada-morango-qualita-garrafa-850g,200.0,162.0,28.0,3.7,2.9,1.6,0.0,0.0,84.0,2025-10-16 16:38:23,Não especificada,7895000453214
Bebida Láctea Fermentada Morango + Vitamina de Frutas Vigor Todo Dia Bandeja 510g 6 Unidades,https://www.paodeacucar.com/produto/1468918/bebida-lactea-fermentada-morango-+-vitamina-de-frutas-vigor-todo-dia-bandeja-510g-6-unidades,85.0,69.0,12.0,2.0,1.4,0.8,0.0,0.0,42.0,2025-10-16 16:38:41,Não especificada,7896625211258
Chocolate Lindt Classic Barra 52% Dark 90g,https://www.paodeacucar.com/produto/1599554/chocolate-lindt-classic-barra-52-dark-90g,25.0,134.0,13.0,1.6,8.0,4.8,2.1,12.0,9.8,2025-10-16 16:39:52,Não especificada,3046920022033
Iogurte Parcialmente Desnatado Morango Chambinho Frasco 165g,https://www.paodeacucar.com/produto/1628045/iogurte-parcialmente-desnatado-morango-chambinho-frasco-165g,165.0,127.0,25.0,3.7,1.7,1.0,0.0,21.0,94.0,2025-10-16 16:40:28,Não especificada,7898755200041
Sorvete Napolitano Nestlé Pote 450g,https://www.paodeacucar.com/produto/1627997/sorvete-napolitano-nestle-pote-450g,60.0,73.0,4.0,1.4,5.2,2.6,4.0,3.4,39.0,2025-10-16 16:41:21,Não especificada,7899975801803
Cebola para Tempero Fugita 400g,https://www.paodeacucar.com/produto/292560/cebola-para-tempero-fugita-400g,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 16:41:40,Não especificada,7897814700065
Sobremesa Láctea Chocolate Minions Vigor Bandeja 320g 8 Unidades,https://www.paodeacucar.com/produto/1375920/sobremesa-lactea-chocolate-minions-vigor-bandeja-320g-8-unidades,40.0,62.0,8.5,1.9,2.3,1.5,0.0,0.0,53.0,2025-10-16 16:41:58,Não especificada,7896625211050
Pepino Comum QUALITÁ Bandeja 500g,https://www.paodeacucar.com/produto/94150/pepino-comum-qualita-bandeja-500g,100.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 16:42:16,Não especificada,7895000265701
Cappuccino em Cápsula Brigadeiro Moça Nescafé Dolce Gusto Caixa 170g 10 Unidades,https://www.paodeacucar.com/produto/1628008/cappuccino-em-capsula-brigadeiro-moca-nescafe-dolce-gusto-caixa-170g-10-unidades,17.0,73.0,12.0,2.0,1.7,0.9,0.6,11.0,27.0,2025-10-16 16:43:28,Não especificada,7891000409404
"Chocolate KITKAT 4 Fingers White 41,5g","https://www.paodeacucar.com/produto/391834/chocolate-kitkat-4-fingers-white-41,5g",0.0,223.0,24.0,3.2,12.0,7.1,0.0,20.0,42.0,2025-10-16 16:43:46,Não especificada,7891000249239
Queijo Petit Suisse Morango Minions Vigor Bandeja 320g 8 Unidades,https://www.paodeacucar.com/produto/1375923/queijo-petit-suisse-morango-minions-vigor-bandeja-320g-8-unidades,40.0,49.0,6.8,2.6,1.3,0.8,0.0,0.0,18.0,2025-10-16 16:44:22,Não especificada,7896625211043
Mini Sorvete Chokito Nestlé 78g,https://www.paodeacucar.com/produto/1637859/mini-sorvete-chokito-nestle-78g,78.0,157.0,25.0,1.3,5.7,4.3,0.0,15.0,270.0,2025-10-16 16:44:58,Não especificada,7798304841834
Chocolate GAROTO BATON ao Leite 16g,https://www.paodeacucar.com/produto/103094/chocolate-garoto-baton-ao-leite-16g,16.0,86.0,8.3,1.5,5.1,3.0,0.0,8.3,17.0,2025-10-16 16:45:34,Não especificada,78912359
Leite Longa Vida Zero Lactose Semidesnatado TAEQ 1 Litro,https://www.paodeacucar.com/produto/339645/leite-longa-vida-zero-lactose-semidesnatado-taeq-1-litro,0.0,42.0,4.9,3.0,1.1,0.6,0.0,4.5,61.0,2025-10-16 16:46:28,Não especificada,7895000374977
Cappuccino em Cápsula Starbucks Caixa 100g 10 Unidades,https://www.paodeacucar.com/produto/1618881/cappuccino-em-capsula-starbucks-caixa-100g-10-unidades,20.0,70.0,7.2,3.1,3.2,1.8,0.0,7.2,42.0,2025-10-16 16:47:06,Não especificada,7891000592007
Sorvete Menta Choc Chip La Basque Premium Ice Cream Pote 500ml,https://www.paodeacucar.com/produto/426134/sorvete-menta-choc-chip-la-basque-premium-ice-cream-pote-500ml,60.0,144.0,15.0,2.0,8.3,5.1,0.0,0.0,32.0,2025-10-16 16:48:00,Não especificada,7896209256484
Sorvete Baunilha Cobertura Biscoitos Triturados de Chocolate com e sem Recheio Oreo Mini Bites Pote 72g,https://www.paodeacucar.com/produto/1628023/sorvete-baunilha-cobertura-biscoitos-triturados-de-chocolate-com-e-sem-recheio-oreo-mini-bites-pote-72g,72.0,245.0,25.0,2.2,15.0,11.0,0.6,20.0,81.0,2025-10-16 16:48:18,Não especificada,5900130042220
Café com Leite em Cápsula 3 Corações Caixa 10 Unidades 9g Cada,https://www.paodeacucar.com/produto/302328/cafe-com-leite-em-capsula-3-coracoes-caixa-10-unidades-9g-cada,9.0,35.0,5.4,1.5,0.8,0.5,0.0,4.4,35.0,2025-10-16 16:48:37,Não especificada,7896005805121
Chocolate Bis Xtra Oreo 45g,https://www.paodeacucar.com/produto/658760/chocolate-bis-xtra-oreo-45g,45.0,231.0,29.0,2.1,13.0,7.4,0.0,25.0,115.0,2025-10-16 16:49:30,Não especificada,7622300988517
Sorvete Doce de Leite e Chocolate Recheio Doce de Leite Ben e Jerrys Core Pote 458ml,https://www.paodeacucar.com/produto/481177/sorvete-doce-de-leite-e-chocolate-recheio-doce-de-leite-ben-e-jerrys-core-pote-458ml,60.0,154.0,18.0,2.5,0.3,5.5,0.7,16.0,39.0,2025-10-16 16:49:48,Não especificada,76840002603
Cebola Dulciana Suave Fugita 400g,https://www.paodeacucar.com/produto/292557/cebola-dulciana-suave-fugita-400g,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 16:50:07,Não especificada,7897814700058
Bombom de Sorvete Framboesa al Cioccolato Bacio di Latte Casa Pote 144g,https://www.paodeacucar.com/produto/1624644/bombom-de-sorvete-framboesa-al-cioccolato-bacio-di-latte-casa-pote-144g,25.0,74.0,8.2,0.5,4.2,2.9,0.8,6.9,4.4,2025-10-16 16:50:43,Não especificada,7898967660626
Chocolate Quente em Cápsula Chocolatto 3 Corações Caixa 10 Unidades,https://www.paodeacucar.com/produto/302327/chocolate-quente-em-capsula-chocolatto-3-coracoes-caixa-10-unidades,11.0,42.0,6.6,1.0,1.3,1.1,0.9,5.9,50.0,2025-10-16 16:51:19,Não especificada,7896005805138
Kinder Ovo Roxo 2 Unidades 40g,https://www.paodeacucar.com/produto/266891/kinder-ovo-roxo-2-unidades-40g,20.0,113.0,11.0,1.8,7.0,0.0,0.0,0.0,24.0,2025-10-16 16:51:37,Não especificada,7898024395867
Cappuccino Solúvel Chocolate 3 Corações Pote 200g,https://www.paodeacucar.com/produto/162189/cappuccino-soluvel-chocolate-3-coracoes-pote-200g,20.0,83.0,15.0,2.2,1.6,1.1,0.0,0.0,119.0,2025-10-16 16:51:55,Não especificada,7896005802892
Café Torrado e Moído Bourbon Baggio Pacote 250g,https://www.paodeacucar.com/produto/470206/cafe-torrado-e-moido-bourbon-baggio-pacote-250g,0.0,6.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 16:52:32,Não especificada,7898922711226
"Chocolate KITKAT 4 Fingers Dark 41,5g","https://www.paodeacucar.com/produto/346544/chocolate-kitkat-4-fingers-dark-41,5g",0.0,207.0,24.0,2.6,11.0,6.2,2.4,20.0,15.0,2025-10-16 16:54:22,Não especificada,7891000248829
Pimenta Dedo de Moça Verde QUALITÁ Bandeja 150g,https://www.paodeacucar.com/produto/116960/pimenta-dedo-de-moca-verde-qualita-bandeja-150g,20.0,19.0,3.6,0.8,0.0,0.0,1.2,0.0,0.0,2025-10-16 16:55:33,Não especificada,7895000326136
Sorvete Chocolate com Amêndoas La Basque Premium Ice Cream Pote 500ml,https://www.paodeacucar.com/produto/426133/sorvete-chocolate-com-amendoas-la-basque-premium-ice-cream-pote-500ml,60.0,162.0,14.0,3.1,10.4,5.6,1.3,0.0,36.0,2025-10-16 16:56:44,Não especificada,7896209256491
Molho de Tomate Refogado Qualitá Sachê 300g,https://www.paodeacucar.com/produto/791647/molho-de-tomate-refogado-qualita-sache-300g,60.0,18.0,4.0,0.6,0.0,0.0,1.1,0.0,304.0,2025-10-16 16:57:03,Não especificada,7895000522439
Sorvete Pistache Light La Basque Premium Ice Cream Pote 500ml,https://www.paodeacucar.com/produto/413575/sorvete-pistache-light-la-basque-premium-ice-cream-pote-500ml,60.0,97.0,13.0,3.3,3.5,1.7,4.9,0.0,54.0,2025-10-16 16:57:38,Não especificada,7896209256569
Tapioca Da Terrinha Pacote 1kg,https://www.paodeacucar.com/produto/273342/tapioca-da-terrinha-pacote-1kg,60.0,145.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 16:57:57,Não especificada,7898994081630
Sorvete Chocolate Choc Chip La Basque Premium Ice Cream Pote 500ml,https://www.paodeacucar.com/produto/426132/sorvete-chocolate-choc-chip-la-basque-premium-ice-cream-pote-500ml,60.0,160.0,16.0,2.6,9.6,6.0,1.3,0.0,32.0,2025-10-16 16:58:15,Não especificada,7896209256507
Chocolate 80% Cacau Tradicional Hersheys Special Dark Pacote 85g,https://www.paodeacucar.com/produto/1550458/chocolate-80-cacau-tradicional-hersheys-special-dark-pacote-85g,25.0,146.0,7.9,2.1,11.0,6.7,3.3,5.7,3.8,2025-10-16 16:59:08,Não especificada,7899970402692
Salsão QUALITÁ Bandeja 350g,https://www.paodeacucar.com/produto/64015/salsao-qualita-bandeja-350g,50.0,20.0,4.2,1.6,0.0,0.0,0.0,0.0,22.0,2025-10-16 16:59:44,Não especificada,7895000321780
"Mamão Papaya Sunrise 1,2kg","https://www.paodeacucar.com/produto/98790/mamao-papaya-sunrise-1,2kg",140.0,56.0,14.0,0.0,0.0,0.0,1.4,0.0,0.0,2025-10-16 17:00:37,Não especificada,4260029860122
Sorvete Vanilla Creme La Basque Premium Ice Cream Pote 500ml,https://www.paodeacucar.com/produto/426136/sorvete-vanilla-creme-la-basque-premium-ice-cream-pote-500ml,60.0,139.0,13.0,2.0,8.7,5.5,0.0,0.0,33.0,2025-10-16 17:00:55,Não especificada,7896209256453
Chocolate NESTLÉ CLASSIC Duo Tablete 80g,https://www.paodeacucar.com/produto/1462254/chocolate-nestle-classic-duo-tablete-80g,25.0,139.0,14.0,2.0,8.6,5.1,0.0,14.0,26.0,2025-10-16 17:01:14,Não especificada,7891000368992
Sorvete Doce de Leite La Basque Premium Ice Cream Pote 500ml,https://www.paodeacucar.com/produto/426129/sorvete-doce-de-leite-la-basque-premium-ice-cream-pote-500ml,60.0,132.0,17.0,2.7,5.8,3.9,0.0,0.0,56.0,2025-10-16 17:01:32,Não especificada,7896209256439
Sorvete de Baunilha e Cookies HÄAGEN DAZS Pote 473ml,https://www.paodeacucar.com/produto/23832/sorvete-de-baunilha-e-cookies-haagen-dazs-pote-473ml,60.0,152.0,13.0,2.6,0.8,6.4,0.0,38.0,41.0,2025-10-16 17:02:25,Não especificada,3415581152289
Ovos Vermelhos Grande Orgânico Taeq Bandeja 10 Unidades,https://www.paodeacucar.com/produto/178252/ovos-vermelhos-grande-organico-taeq-bandeja-10-unidades,55.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2025-10-16 17:03:01,Não especificada,7895000369126
Sorvete Chambinho Nestlé Pote 900ml,https://www.paodeacucar.com/produto/1632459/sorvete-chambinho-nestle-pote-900ml,60.0,105.0,15.0,2.2,4.0,2.1,0.0,13.0,32.0,2025-10-16 17:03:37,Não especificada,7899975803128
Filé de Coxa e Sobrecoxa de Frango Congelado Temperado Limão e Ervas sem Osso Seara Gourmet 800g,https://www.paodeacucar.com/produto/1463603/file-de-coxa-e-sobrecoxa-de-frango-congelado-temperado-limao-e-ervas-sem-osso-seara-gourmet-800g,100.0,158.0,0.0,15.0,11.0,3.0,0.0,0.0,594.0,2025-10-16 17:03:56,Não especificada,7894904278305
Sorvete de Chocolate Fudge Brownie BENeJERRYS Pote 458ml,https://www.paodeacucar.com/produto/314481/sorvete-de-chocolate-fudge-brownie-benejerrys-pote-458ml,60.0,148.0,17.0,2.6,0.2,4.8,1.2,16.0,48.0,2025-10-16 17:04:15,Não especificada,76840376308
Café com Leite Solúvel Original 3 Corações Lata 300g,https://www.paodeacucar.com/produto/1573891/cafe-com-leite-soluvel-original-3-coracoes-lata-300g,20.0,83.0,14.0,2.0,2.1,1.2,0.0,10.0,39.0,2025-10-16 17:04:33,Não especificada,7896045111077
Chocolate Branco Opereta Recheio Castanha-de-Caju Garoto Talento Pacote 85g,https://www.paodeacucar.com/produto/1340695/chocolate-branco-opereta-recheio-castanha-de-caju-garoto-talento-pacote-85g,25.0,141.0,14.0,1.7,8.6,4.5,0.0,14.0,19.0,2025-10-16 17:04:51,Não especificada,7891008122213
Pimenta Cambuci QUALITÁ Bandeja 150g,https://www.paodeacucar.com/produto/98401/pimenta-cambuci-qualita-bandeja-150g,50.0,38.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 17:05:27,Não especificada,7895000265756
Coxão Duro em Bife Resfriado Bandeja 500g,https://www.paodeacucar.com/produto/9705/coxao-duro-em-bife-resfriado-bandeja-500g,100.0,150.0,0.0,21.0,6.0,2.0,0.0,0.0,130.0,2025-10-16 17:05:48,Não especificada,81641
Chocolate ao Leite com Amêndoas e Passas Garoto Talento Pacote 85g,https://www.paodeacucar.com/produto/1070277/chocolate-ao-leite-com-amendoas-e-passas-garoto-talento-pacote-85g,25.0,132.0,13.0,1.9,7.8,4.3,0.9,13.0,15.0,2025-10-16 17:06:23,Não especificada,7891008121827
Chocolate Branco com Cereais e Passas Garoto Talento Pacote 85g,https://www.paodeacucar.com/produto/1070274/chocolate-branco-com-cereais-e-passas-garoto-talento-pacote-85g,25.0,134.0,14.0,2.1,7.7,4.6,0.0,13.0,28.0,2025-10-16 17:07:33,Não especificada,7891008121674
Cebola Colossal Fugita 400g,https://www.paodeacucar.com/produto/292561/cebola-colossal-fugita-400g,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 17:07:51,Não especificada,7897814700119
Sorvete Morango Com Pedaços LA BASQUE Pote 500ml,https://www.paodeacucar.com/produto/459919/sorvete-morango-com-pedacos-la-basque-pote-500ml,60.0,117.0,14.0,1.6,5.9,3.8,0.0,0.0,28.0,2025-10-16 17:08:09,Não especificada,7896209256156
"Peito de Frango Com Osso Resfriado 1,5Kg","https://www.paodeacucar.com/produto/152660/peito-de-frango-com-osso-resfriado-1,5kg",100.0,110.0,0.0,20.0,3.0,2.0,0.0,0.0,70.0,2025-10-16 17:08:28,Não especificada,1311
Cappuccino em Cápsula Doce de Leite Havanna Tres Caixa 10 Unidades 11g Cada,https://www.paodeacucar.com/produto/482593/cappuccino-em-capsula-doce-de-leite-havanna-tres-caixa-10-unidades-11g-cada,11.0,45.0,7.1,1.5,1.2,0.7,0.0,6.2,60.0,2025-10-16 17:09:03,Não especificada,7896045102570
Mini Tomate Salada Qualitá 200g,https://www.paodeacucar.com/produto/316645/mini-tomate-salada-qualita-200g,60.0,24.0,5.1,1.0,0.0,0.0,1.3,0.0,0.0,2025-10-16 17:09:21,Não especificada,7895000434893
Tomate Pelado Pão de Açúcar Lata Peso Líquido 400g Peso Drenado 240g,https://www.paodeacucar.com/produto/1630191/tomate-pelado-pao-de-acucar-lata-peso-liquido-400g-peso-drenado-240g,130.0,26.0,3.9,1.4,0.0,0.0,1.0,3.9,47.0,2025-10-16 17:09:39,Não especificada,7895000532957
Requeijão Cremoso Light Danubio Copo 190g,https://www.paodeacucar.com/produto/1616758/requeijao-cremoso-light-danubio-copo-190g,30.0,44.0,1.2,3.5,2.8,1.7,0.0,1.2,157.0,2025-10-16 17:09:57,Não especificada,7896625211234
Café Torrado e Moído Espresso Baggio Pacote 250g,https://www.paodeacucar.com/produto/421083/cafe-torrado-e-moido-espresso-baggio-pacote-250g,0.0,6.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 17:10:32,Não especificada,7898922711097
Sorvete Vanilla Light La Basque Premium Ice Cream Pote 500ml,https://www.paodeacucar.com/produto/413576/sorvete-vanilla-light-la-basque-premium-ice-cream-pote-500ml,60.0,86.0,13.0,3.0,2.4,1.6,4.9,0.0,52.0,2025-10-16 17:11:28,Não especificada,7896209256576
Sorvete Ouro Branco Lacta Pote 485g,https://www.paodeacucar.com/produto/1627995/sorvete-ouro-branco-lacta-pote-485g,60.0,167.0,22.0,1.2,8.1,4.5,0.5,17.0,30.0,2025-10-16 17:12:03,Não especificada,7899975803081
Bombom de Sorvete Caramelo Salgado Cobertura Caramelo Salgado Bacio di Latte Pote 144g,https://www.paodeacucar.com/produto/1633902/bombom-de-sorvete-caramelo-salgado-cobertura-caramelo-salgado-bacio-di-latte-pote-144g,25.0,84.0,7.6,1.0,5.5,4.0,0.0,7.3,59.0,2025-10-16 17:12:21,Não especificada,7898967660862
