nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
22.0,90.0,22.0,0.0,0.0,0.0,Néctar Uva e Maçã Qualitá Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1616483/nectar-uva-e-maca-qualita-caixa-200ml,https://www.paodeacucar.com/produto/1616483/nectar-uva-e-maca-qualita-caixa-200ml,nectar uva e maca qualita caixa 200ml,
5.0,35.0,5.9,0.0,0.6,0.0,Bebida à Base de Soja Maçã Ades Caixa 200ml,0.0,1.2,15.0,https://www.paodeacucar.com/produto/78656/bebida-a-base-de-soja-maca-ades-caixa-200ml,https://www.paodeacucar.com/produto/78656/bebida-a-base-de-soja-maca-ades-caixa-200ml,bebida a base de soja maca ades caixa 200ml,
0.0,152.0,36.0,0.0,0.0,0.0,Suco de Uva Orgânico Bôrdo UVASÓ Garrafa 1 Litro,200.0,0.0,0.0,https://www.paodeacucar.com/produto/376188/suco-de-uva-organico-bordo-uvaso-garrafa-1-litro,https://www.paodeacucar.com/produto/376188/suco-de-uva-organico-bordo-uvaso-garrafa-1-litro,suco de uva organico bordo uvaso garrafa 1 litro,
21.0,84.0,21.0,0.0,0.0,0.0,Néctar Laranja e Maçã Qualitá Caixa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1616482/nectar-laranja-e-maca-qualita-caixa-200ml,https://www.paodeacucar.com/produto/1616482/nectar-laranja-e-maca-qualita-caixa-200ml,nectar laranja e maca qualita caixa 200ml,
11.0,60.0,13.0,0.0,0.0,0.0,Polpa de Fruta Acerola e Laranja Qualitá Pacote 100g,100.0,2.1,25.0,https://www.paodeacucar.com/produto/1618921/polpa-de-fruta-acerola-e-laranja-qualita-pacote-100g,https://www.paodeacucar.com/produto/1618921/polpa-de-fruta-acerola-e-laranja-qualita-pacote-100g,polpa de fruta acerola e laranja qualita pacote 100g,
19.0,88.0,22.0,0.0,0.0,0.0,Suco Uva e Maçã Natural One Ambiente Garrafa 180ml,0.0,0.0,22.0,https://www.paodeacucar.com/produto/461545/suco-uva-e-maca-natural-one-ambiente-garrafa-180ml,https://www.paodeacucar.com/produto/461545/suco-uva-e-maca-natural-one-ambiente-garrafa-180ml,suco uva e maca natural one ambiente garrafa 180ml,
3.0,14.0,3.1,0.0,0.0,0.0,Refresco em Pó Laranja Mid Pacote 20g,4.0,0.0,7.9,https://www.paodeacucar.com/produto/478045/refresco-em-po-laranja-mid-pacote-20g,https://www.paodeacucar.com/produto/478045/refresco-em-po-laranja-mid-pacote-20g,refresco em po laranja mid pacote 20g,
0.0,98.0,24.0,0.9,0.0,0.0,Néctar de Maracujá Qualitá Caixa 200ml,200.0,0.0,30.0,https://www.paodeacucar.com/produto/399849/nectar-de-maracuja-qualita-caixa-200ml,https://www.paodeacucar.com/produto/399849/nectar-de-maracuja-qualita-caixa-200ml,nectar de maracuja qualita caixa 200ml,
18.0,80.0,20.0,0.0,0.0,0.0,Bebida Orgânica Limonada Poder da Terra Caixa 1l,0.0,0.0,10.0,https://www.paodeacucar.com/produto/448629/bebida-organica-limonada-poder-da-terra-caixa-1l,https://www.paodeacucar.com/produto/448629/bebida-organica-limonada-poder-da-terra-caixa-1l,bebida organica limonada poder da terra caixa 1l,
18.0,80.0,20.0,0.0,0.0,0.0,Bebida Orgânica Pink Lemonade Poder da Terra Caixa 1l,0.0,0.0,10.0,https://www.paodeacucar.com/produto/448847/bebida-organica-pink-lemonade-poder-da-terra-caixa-1l,https://www.paodeacucar.com/produto/448847/bebida-organica-pink-lemonade-poder-da-terra-caixa-1l,bebida organica pink lemonade poder da terra caixa 1l,
0.0,87.0,20.0,3.3,0.6,0.0,Suco de Goiaba Orgânico NATIVE 1 Litro,0.0,0.0,0.0,https://www.paodeacucar.com/produto/216873/suco-de-goiaba-organico-native-1-litro,https://www.paodeacucar.com/produto/216873/suco-de-goiaba-organico-native-1-litro,suco de goiaba organico native 1 litro,
6.8,40.0,10.0,3.8,0.0,0.0,Bebida Laranja Life Mix Caixa 200ml,0.0,0.7,13.0,https://www.paodeacucar.com/produto/346272/bebida-laranja-life-mix-caixa-200ml,https://www.paodeacucar.com/produto/346272/bebida-laranja-life-mix-caixa-200ml,bebida laranja life mix caixa 200ml,
27.0,121.0,28.0,0.0,0.0,0.0,Suco Uva Xandô Garrafa 900ml,0.0,1.0,43.0,https://www.paodeacucar.com/produto/459782/suco-uva-xando-garrafa-900ml,https://www.paodeacucar.com/produto/459782/suco-uva-xando-garrafa-900ml,suco uva xando garrafa 900ml,
0.0,174.0,30.0,4.7,5.5,1.4,Suco Orgânico NATIVE Sabor Açaí com Guaraná 200ml,0.0,0.9,9.4,https://www.paodeacucar.com/produto/216881/suco-organico-native-sabor-acai-com-guarana-200ml,https://www.paodeacucar.com/produto/216881/suco-organico-native-sabor-acai-com-guarana-200ml,suco organico native sabor acai com guarana 200ml,
19.0,82.0,19.0,0.0,0.0,0.0,Suco Integral Uva OQ Garrafa 1l,0.0,0.9,0.0,https://www.paodeacucar.com/produto/345640/suco-integral-uva-oq-garrafa-1l,https://www.paodeacucar.com/produto/345640/suco-integral-uva-oq-garrafa-1l,suco integral uva oq garrafa 1l,
0.0,79.0,19.0,0.0,0.0,0.0,Limonada Orgânica NATIVE 1 Litro,0.0,0.0,0.0,https://www.paodeacucar.com/produto/331027/limonada-organica-native-1-litro,https://www.paodeacucar.com/produto/331027/limonada-organica-native-1-litro,limonada organica native 1 litro,
0.0,112.0,26.0,1.5,0.8,0.0,Suco de Manga Orgânico NATIVE 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/216874/suco-de-manga-organico-native-200ml,https://www.paodeacucar.com/produto/216874/suco-de-manga-organico-native-200ml,suco de manga organico native 200ml,
18.0,82.0,19.0,0.0,0.0,0.0,Suco Integral Laranja OQ Garrafa 1l,0.0,1.4,0.0,https://www.paodeacucar.com/produto/1459416/suco-integral-laranja-oq-garrafa-1l,https://www.paodeacucar.com/produto/1459416/suco-integral-laranja-oq-garrafa-1l,suco integral laranja oq garrafa 1l,
19.0,76.0,19.0,0.0,0.0,0.0,Suco Uva Maguary Fruit Shoot Caixa 150ml,0.0,0.0,6.9,https://www.paodeacucar.com/produto/595336/suco-uva-maguary-fruit-shoot-caixa-150ml,https://www.paodeacucar.com/produto/595336/suco-uva-maguary-fruit-shoot-caixa-150ml,suco uva maguary fruit shoot caixa 150ml,
0.0,0.0,21.0,3.5,0.0,0.0,Suco Orgânico NATIVE Sabor Goiaba 200ml,0.0,0.0,18.5,https://www.paodeacucar.com/produto/216872/suco-organico-native-sabor-goiaba-200ml,https://www.paodeacucar.com/produto/216872/suco-organico-native-sabor-goiaba-200ml,suco organico native sabor goiaba 200ml,
6.0,40.0,10.0,3.8,0.0,0.0,Bebida Uva com Cranberry Life Mix Caixa 1l,0.0,0.14,19.0,https://www.paodeacucar.com/produto/346267/bebida-uva-com-cranberry-life-mix-caixa-1l,https://www.paodeacucar.com/produto/346267/bebida-uva-com-cranberry-life-mix-caixa-1l,bebida uva com cranberry life mix caixa 1l,
10.0,40.0,10.0,0.0,0.0,0.0,Água De Coco Kero Coco Caixa 200Ml,0.0,0.0,12.0,https://www.paodeacucar.com/produto/23339/agua-de-coco-kero-coco-caixa-200ml,https://www.paodeacucar.com/produto/23339/agua-de-coco-kero-coco-caixa-200ml,agua de coco kero coco caixa 200ml,
13.0,52.0,13.0,0.0,0.0,0.0,Xarope Guaraná Qualitá Garrafa 1l,0.0,0.0,9.0,https://www.paodeacucar.com/produto/1614402/xarope-guarana-qualita-garrafa-1l,https://www.paodeacucar.com/produto/1614402/xarope-guarana-qualita-garrafa-1l,xarope guarana qualita garrafa 1l,
18.0,82.0,18.0,0.0,0.5,0.4,Suco Orgânico de Laranja NATIVE 1 Litro,0.0,1.2,0.0,https://www.paodeacucar.com/produto/112203/suco-organico-de-laranja-native-1-litro,https://www.paodeacucar.com/produto/112203/suco-organico-de-laranja-native-1-litro,suco organico de laranja native 1 litro,
0.0,112.0,26.0,1.5,0.8,0.0,Suco Orgânico NATIVE Sabor Manga 1 Litro,0.0,0.0,0.0,https://www.paodeacucar.com/produto/216875/suco-organico-native-sabor-manga-1-litro,https://www.paodeacucar.com/produto/216875/suco-organico-native-sabor-manga-1-litro,suco organico native sabor manga 1 litro,
25.0,133.0,24.0,2.0,3.0,0.0,Suco Integral Tangerina Villa Piva Garrafa 300ml,0.0,1.0,16.0,https://www.paodeacucar.com/produto/423311/suco-integral-tangerina-villa-piva-garrafa-300ml,https://www.paodeacucar.com/produto/423311/suco-integral-tangerina-villa-piva-garrafa-300ml,suco integral tangerina villa piva garrafa 300ml,
26.0,157.0,37.0,0.4,0.3,0.0,Suco Integral Uva Tinto com Hortelã Villa Piva Garrafa 1l,0.0,0.4,7.0,https://www.paodeacucar.com/produto/426902/suco-integral-uva-tinto-com-hortela-villa-piva-garrafa-1l,https://www.paodeacucar.com/produto/426902/suco-integral-uva-tinto-com-hortela-villa-piva-garrafa-1l,suco integral uva tinto com hortela villa piva garrafa 1l,
0.0,8.0,2.7,0.0,0.0,0.0,Energético Monster Ultra Lata 473ml,0.0,0.0,152.0,https://www.paodeacucar.com/produto/353253/energetico-monster-ultra-lata-473ml,https://www.paodeacucar.com/produto/353253/energetico-monster-ultra-lata-473ml,energetico monster ultra lata 473ml,
0.0,138.0,0.0,0.0,0.0,0.0,Bebida Adoçada Pink Lemonade Villa Piva Garrafa 300ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/789440/bebida-adocada-pink-lemonade-villa-piva-garrafa-300ml,https://www.paodeacucar.com/produto/789440/bebida-adocada-pink-lemonade-villa-piva-garrafa-300ml,bebida adocada pink lemonade villa piva garrafa 300ml,
0.0,79.0,19.0,0.0,0.0,0.0,Limonada Orgânica NATIVE 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/331030/limonada-organica-native-200ml,https://www.paodeacucar.com/produto/331030/limonada-organica-native-200ml,limonada organica native 200ml,
0.0,83.0,0.0,0.0,0.0,0.0,Refrigerante Guaraná Antarctica Garrafa 200ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/459409/refrigerante-guarana-antarctica-garrafa-200ml,https://www.paodeacucar.com/produto/459409/refrigerante-guarana-antarctica-garrafa-200ml,refrigerante guarana antarctica garrafa 200ml,
30.0,145.0,34.0,0.6,0.4,0.0,Suco Integral Maçã Villa Piva Garrafa 300ml,0.0,0.3,2.0,https://www.paodeacucar.com/produto/419697/suco-integral-maca-villa-piva-garrafa-300ml,https://www.paodeacucar.com/produto/419697/suco-integral-maca-villa-piva-garrafa-300ml,suco integral maca villa piva garrafa 300ml,
18.0,80.0,20.0,0.0,0.0,0.0,Bebida Orgânica Limonada e Gengibre Poder da Terra Caixa 1l,0.0,0.0,10.0,https://www.paodeacucar.com/produto/448848/bebida-organica-limonada-e-gengibre-poder-da-terra-caixa-1l,https://www.paodeacucar.com/produto/448848/bebida-organica-limonada-e-gengibre-poder-da-terra-caixa-1l,bebida organica limonada e gengibre poder da terra caixa 1l,
15.0,85.0,20.0,0.0,0.0,0.0,Néctar Orgânico Sabor Maçã e Tangerina NATIVE 200 g,0.0,0.6,78.0,https://www.paodeacucar.com/produto/405913/nectar-organico-sabor-maca-e-tangerina-native-200-g,https://www.paodeacucar.com/produto/405913/nectar-organico-sabor-maca-e-tangerina-native-200-g,nectar organico sabor maca e tangerina native 200 g,
20.0,80.0,20.0,0.0,0.0,0.0,Suco Maçã Yakult Caixa 200ml,0.0,0.0,6.0,https://www.paodeacucar.com/produto/138477/suco-maca-yakult-caixa-200ml,https://www.paodeacucar.com/produto/138477/suco-maca-yakult-caixa-200ml,suco maca yakult caixa 200ml,
24.0,114.0,27.0,0.0,0.0,0.0,Suco De Maçã Integral Orgânico ORGANOBIO 1L,0.0,0.0,8.0,https://www.paodeacucar.com/produto/464454/suco-de-maca-integral-organico-organobio-1l,https://www.paodeacucar.com/produto/464454/suco-de-maca-integral-organico-organobio-1l,suco de maca integral organico organobio 1l,
18.0,80.0,20.0,0.0,0.0,0.0,Bebida Orgânica Limonada e Hortelã Poder da Terra Caixa 1l,0.0,0.0,10.0,https://www.paodeacucar.com/produto/448841/bebida-organica-limonada-e-hortela-poder-da-terra-caixa-1l,https://www.paodeacucar.com/produto/448841/bebida-organica-limonada-e-hortela-poder-da-terra-caixa-1l,bebida organica limonada e hortela poder da terra caixa 1l,
17.0,87.0,21.0,0.0,0.0,0.0,Néctar Orgânico Sabor Maçã e Maracujá NATIVE 200 g,0.0,0.0,49.0,https://www.paodeacucar.com/produto/405914/nectar-organico-sabor-maca-e-maracuja-native-200-g,https://www.paodeacucar.com/produto/405914/nectar-organico-sabor-maca-e-maracuja-native-200-g,nectar organico sabor maca e maracuja native 200 g,
26.0,123.0,29.0,0.0,0.0,0.0,Suco Integral Laranja OQ Garrafa 300ml,0.0,2.1,0.0,https://www.paodeacucar.com/produto/1545250/suco-integral-laranja-oq-garrafa-300ml,https://www.paodeacucar.com/produto/1545250/suco-integral-laranja-oq-garrafa-300ml,suco integral laranja oq garrafa 300ml,
17.0,68.0,17.0,0.0,0.0,0.0,Suco Maçã Maguary Fruit Shoot Caixa 150ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/595334/suco-maca-maguary-fruit-shoot-caixa-150ml,https://www.paodeacucar.com/produto/595334/suco-maca-maguary-fruit-shoot-caixa-150ml,suco maca maguary fruit shoot caixa 150ml,
17.0,92.0,23.0,0.0,0.0,0.0,Néctar Orgânico Sabor Maçã e Uva NATIVE 200 g,0.0,0.0,53.0,https://www.paodeacucar.com/produto/405912/nectar-organico-sabor-maca-e-uva-native-200-g,https://www.paodeacucar.com/produto/405912/nectar-organico-sabor-maca-e-uva-native-200-g,nectar organico sabor maca e uva native 200 g,
0.0,0.0,76.0,2.61,0.02,1.5,Suco de Milho Frutos do Campo 500ml,0.0,0.0,358.0,https://www.paodeacucar.com/produto/283006/suco-de-milho-frutos-do-campo-500ml,https://www.paodeacucar.com/produto/283006/suco-de-milho-frutos-do-campo-500ml,suco de milho frutos do campo 500ml,
0.0,8.0,2.0,0.0,0.0,0.0,Refrigerante Laranja Zero Adição de Açúcar Fanta Lata 350ml,0.0,0.0,135.0,https://www.paodeacucar.com/produto/110392/refrigerante-laranja-zero-adicao-de-acucar-fanta-lata-350ml,https://www.paodeacucar.com/produto/110392/refrigerante-laranja-zero-adicao-de-acucar-fanta-lata-350ml,refrigerante laranja zero adicao de acucar fanta lata 350ml,
0.0,41.0,3.5,0.0,0.0,0.0,Cerveja Pilsen Puro Malte Unfiltered Eisenbahn Garrafa 355ml,0.0,0.47,5.8,https://www.paodeacucar.com/produto/1380265/cerveja-pilsen-puro-malte-unfiltered-eisenbahn-garrafa-355ml,https://www.paodeacucar.com/produto/1380265/cerveja-pilsen-puro-malte-unfiltered-eisenbahn-garrafa-355ml,cerveja pilsen puro malte unfiltered eisenbahn garrafa 355ml,
17.0,71.0,17.0,0.0,0.0,0.0,Refresco Adoçado Uva Del Valle Kapo Caixa 200ml,0.0,0.0,8.3,https://www.paodeacucar.com/produto/140106/refresco-adocado-uva-del-valle-kapo-caixa-200ml,https://www.paodeacucar.com/produto/140106/refresco-adocado-uva-del-valle-kapo-caixa-200ml,refresco adocado uva del valle kapo caixa 200ml,
16.0,68.0,17.0,0.0,0.0,0.0,"Suco Natural One Caju Ambiente Garrafa 1,3L",0.0,0.0,11.0,"https://www.paodeacucar.com/produto/1636200/suco-natural-one-caju-ambiente-garrafa-1,3l","https://www.paodeacucar.com/produto/1636200/suco-natural-one-caju-ambiente-garrafa-1,3l","suco natural one caju ambiente garrafa 1,3l",
24.0,98.0,24.0,2.8,0.0,0.0,Suco Maçã Del Valle Caixa 1l,0.0,0.0,25.0,https://www.paodeacucar.com/produto/354327/suco-maca-del-valle-caixa-1l,https://www.paodeacucar.com/produto/354327/suco-maca-del-valle-caixa-1l,suco maca del valle caixa 1l,
1.1,7.0,1.1,0.0,0.0,0.0,"Refrigerante Citrus Schweppes Garrafa 1,5l",0.0,0.0,50.0,"https://www.paodeacucar.com/produto/101676/refrigerante-citrus-schweppes-garrafa-1,5l","https://www.paodeacucar.com/produto/101676/refrigerante-citrus-schweppes-garrafa-1,5l","refrigerante citrus schweppes garrafa 1,5l",
0.0,6.7,0.0,0.0,0.0,0.0,Energético Red Bull Sem Açúcar 250ml,0.0,0.0,104.0,https://www.paodeacucar.com/produto/155636/energetico-red-bull-sem-acucar-250ml,https://www.paodeacucar.com/produto/155636/energetico-red-bull-sem-acucar-250ml,energetico red bull sem acucar 250ml,
0.0,2.5,0.0,0.0,0.0,0.0,Refrigerante ANTARCTICA Soda Limonada Zero Lata 350ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/165251/refrigerante-antarctica-soda-limonada-zero-lata-350ml,https://www.paodeacucar.com/produto/165251/refrigerante-antarctica-soda-limonada-zero-lata-350ml,refrigerante antarctica soda limonada zero lata 350ml,
21.0,84.0,21.0,0.0,0.0,0.0,Néctar Laranja Del Valle Caixa 1l,0.0,0.0,6.2,https://www.paodeacucar.com/produto/29497/nectar-laranja-del-valle-caixa-1l,https://www.paodeacucar.com/produto/29497/nectar-laranja-del-valle-caixa-1l,nectar laranja del valle caixa 1l,
20.0,80.0,20.0,0.0,0.0,0.0,Refrigerante Laranja Fanta Garrafa 2l,0.0,0.0,24.0,https://www.paodeacucar.com/produto/12767/refrigerante-laranja-fanta-garrafa-2l,https://www.paodeacucar.com/produto/12767/refrigerante-laranja-fanta-garrafa-2l,refrigerante laranja fanta garrafa 2l,
0.0,48.0,12.0,0.0,0.0,0.0,Isotônico Limão Gatorade Garrafa 500ml,0.0,0.0,90.0,https://www.paodeacucar.com/produto/136870/isotonico-limao-gatorade-garrafa-500ml,https://www.paodeacucar.com/produto/136870/isotonico-limao-gatorade-garrafa-500ml,isotonico limao gatorade garrafa 500ml,
0.9,46.0,3.0,0.5,0.0,0.0,Cerveja Fruit Beer Passion Baden Baden Garrafa 600ml,0.0,0.5,4.6,https://www.paodeacucar.com/produto/1635326/cerveja-fruit-beer-passion-baden-baden-garrafa-600ml,https://www.paodeacucar.com/produto/1635326/cerveja-fruit-beer-passion-baden-baden-garrafa-600ml,cerveja fruit beer passion baden baden garrafa 600ml,
0.0,48.0,12.0,0.0,0.0,0.0,Isotônico Laranja Gatorade Garrafa 500ml,0.0,0.0,90.0,https://www.paodeacucar.com/produto/136724/isotonico-laranja-gatorade-garrafa-500ml,https://www.paodeacucar.com/produto/136724/isotonico-laranja-gatorade-garrafa-500ml,isotonico laranja gatorade garrafa 500ml,
16.0,64.0,16.0,0.0,0.0,0.0,Bebida Caju Natural One Ambiente Garrafa 900ml,0.0,0.0,11.0,https://www.paodeacucar.com/produto/505570/bebida-caju-natural-one-ambiente-garrafa-900ml,https://www.paodeacucar.com/produto/505570/bebida-caju-natural-one-ambiente-garrafa-900ml,bebida caju natural one ambiente garrafa 900ml,
0.0,80.0,20.0,0.0,0.0,0.0,Refrigerante Guaraná ANTARCTICA Garrafa 2L,0.0,0.0,11.0,https://www.paodeacucar.com/produto/44656/refrigerante-guarana-antarctica-garrafa-2l,https://www.paodeacucar.com/produto/44656/refrigerante-guarana-antarctica-garrafa-2l,refrigerante guarana antarctica garrafa 2l,
15.0,59.0,15.0,0.0,0.0,0.0,Kit Refrigerante Coca-Cola Original + Sprite Limão 2l Cada,0.0,0.0,10.0,https://www.paodeacucar.com/produto/1616388/kit-refrigerante-coca-cola-original-+-sprite-limao-2l-cada,https://www.paodeacucar.com/produto/1616388/kit-refrigerante-coca-cola-original-+-sprite-limao-2l-cada,kit refrigerante coca cola original + sprite limao 2l cada,
20.0,81.0,20.0,0.0,0.0,0.0,Refrigerante Limão Sprite Garrafa 2l,0.0,0.0,15.0,https://www.paodeacucar.com/produto/412933/refrigerante-limao-sprite-garrafa-2l,https://www.paodeacucar.com/produto/412933/refrigerante-limao-sprite-garrafa-2l,refrigerante limao sprite garrafa 2l,
15.0,59.0,15.0,0.0,0.0,0.0,Kit Refrigerante Coca-Cola Original + Laranja Fanta 2l Cada,0.0,0.0,10.0,https://www.paodeacucar.com/produto/470926/kit-refrigerante-coca-cola-original-+-laranja-fanta-2l-cada,https://www.paodeacucar.com/produto/470926/kit-refrigerante-coca-cola-original-+-laranja-fanta-2l-cada,kit refrigerante coca cola original + laranja fanta 2l cada,
0.0,67.0,0.0,0.0,0.0,0.0,Whisky Escocês Blended Buchanans Deluxe Garrafa 1l,0.0,0.0,0.0,https://www.paodeacucar.com/produto/55496/whisky-escoces-blended-buchanans-deluxe-garrafa-1l,https://www.paodeacucar.com/produto/55496/whisky-escoces-blended-buchanans-deluxe-garrafa-1l,whisky escoces blended buchanans deluxe garrafa 1l,
12.0,51.0,13.0,0.0,0.0,0.0,Refrigerante Uva Fanta Lata 220ml,0.0,0.0,34.0,https://www.paodeacucar.com/produto/361293/refrigerante-uva-fanta-lata-220ml,https://www.paodeacucar.com/produto/361293/refrigerante-uva-fanta-lata-220ml,refrigerante uva fanta lata 220ml,
37.0,154.0,37.0,0.0,0.0,0.0,Refrigerante Coca-Cola Lata 350ml,0.0,0.0,18.0,https://www.paodeacucar.com/produto/116609/refrigerante-coca-cola-lata-350ml,https://www.paodeacucar.com/produto/116609/refrigerante-coca-cola-lata-350ml,refrigerante coca cola lata 350ml,
20.0,81.0,20.0,0.0,0.0,0.0,Refrigerante Limão Sprite Garrafa 200ml,0.0,0.0,15.0,https://www.paodeacucar.com/produto/444514/refrigerante-limao-sprite-garrafa-200ml,https://www.paodeacucar.com/produto/444514/refrigerante-limao-sprite-garrafa-200ml,refrigerante limao sprite garrafa 200ml,
18.0,114.0,28.0,1.0,0.0,0.0,Suco Maçã Natural One Ambiente Garrafa 900ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/339053/suco-maca-natural-one-ambiente-garrafa-900ml,https://www.paodeacucar.com/produto/339053/suco-maca-natural-one-ambiente-garrafa-900ml,suco maca natural one ambiente garrafa 900ml,
16.0,64.0,16.0,0.0,0.0,0.0,Suco Maracujá e Maçã Natural One Ambiente Garrafa 900ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1625567/suco-maracuja-e-maca-natural-one-ambiente-garrafa-900ml,https://www.paodeacucar.com/produto/1625567/suco-maracuja-e-maca-natural-one-ambiente-garrafa-900ml,suco maracuja e maca natural one ambiente garrafa 900ml,
33.0,136.0,33.0,0.0,0.0,0.0,Refrigerante Coca-Cola Lata 310ml,0.0,0.0,16.0,https://www.paodeacucar.com/produto/355907/refrigerante-coca-cola-lata-310ml,https://www.paodeacucar.com/produto/355907/refrigerante-coca-cola-lata-310ml,refrigerante coca cola lata 310ml,
29.0,115.0,29.0,2.5,0.0,0.0,Suco Uva Del Valle Caixa 1l,0.0,0.0,6.2,https://www.paodeacucar.com/produto/321063/suco-uva-del-valle-caixa-1l,https://www.paodeacucar.com/produto/321063/suco-uva-del-valle-caixa-1l,suco uva del valle caixa 1l,
0.0,114.0,27.0,0.0,0.0,0.0,Energético Red Bull Energy Drink 250ml,0.0,0.0,103.0,https://www.paodeacucar.com/produto/150403/energetico-red-bull-energy-drink-250ml,https://www.paodeacucar.com/produto/150403/energetico-red-bull-energy-drink-250ml,energetico red bull energy drink 250ml,
0.0,44.0,11.0,0.0,0.0,0.0,Água de Coco Integral Sococo Caixa 1l,0.0,0.0,25.0,https://www.paodeacucar.com/produto/37886/agua-de-coco-integral-sococo-caixa-1l,https://www.paodeacucar.com/produto/37886/agua-de-coco-integral-sococo-caixa-1l,agua de coco integral sococo caixa 1l,
0.0,6.0,2.8,0.0,0.0,0.0,Energético Zero Açúcar Monster Lata 473ml,0.0,0.0,0.0,https://www.paodeacucar.com/produto/1623422/energetico-zero-acucar-monster-lata-473ml,https://www.paodeacucar.com/produto/1623422/energetico-zero-acucar-monster-lata-473ml,energetico zero acucar monster lata 473ml,
21.0,81.0,21.0,0.0,0.0,0.0,Kit Refrigerante Coca-Cola Original + Fanta Guaraná 2l Cada Leve Mais Pague Menos,0.0,0.0,16.0,https://www.paodeacucar.com/produto/470924/kit-refrigerante-coca-cola-original-+-fanta-guarana-2l-cada-leve-mais-pague-menos,https://www.paodeacucar.com/produto/470924/kit-refrigerante-coca-cola-original-+-fanta-guarana-2l-cada-leve-mais-pague-menos,kit refrigerante coca cola original + fanta guarana 2l cada leve mais pague menos,
20.0,80.0,20.0,0.0,0.0,0.0,Refrigerante Laranja Fanta Garrafa 600ml,0.0,0.0,24.0,https://www.paodeacucar.com/produto/106062/refrigerante-laranja-fanta-garrafa-600ml,https://www.paodeacucar.com/produto/106062/refrigerante-laranja-fanta-garrafa-600ml,refrigerante laranja fanta garrafa 600ml,
0.0,116.0,29.0,0.28,0.0,0.0,"Suco Integral Uva Branco Aurora Garrafa 1,5l",0.0,0.42,1.52,"https://www.paodeacucar.com/produto/184891/suco-integral-uva-branco-aurora-garrafa-1,5l","https://www.paodeacucar.com/produto/184891/suco-integral-uva-branco-aurora-garrafa-1,5l","suco integral uva branco aurora garrafa 1,5l",
15.0,59.0,15.0,0.0,0.0,0.0,Refrigerante Laranja-Pera FYs Lata 350ml,0.0,0.0,27.0,https://www.paodeacucar.com/produto/446223/refrigerante-laranja-pera-fys-lata-350ml,https://www.paodeacucar.com/produto/446223/refrigerante-laranja-pera-fys-lata-350ml,refrigerante laranja pera fys lata 350ml,
20.0,84.0,20.0,0.0,0.0,0.0,Néctar Maracujá Del Valle Caixa 1l,0.0,0.0,7.4,https://www.paodeacucar.com/produto/55265/nectar-maracuja-del-valle-caixa-1l,https://www.paodeacucar.com/produto/55265/nectar-maracuja-del-valle-caixa-1l,nectar maracuja del valle caixa 1l,
36.0,142.0,36.0,0.0,0.0,0.0,Refrigerante Limão Sprite Lata 350ml,0.0,0.0,27.0,https://www.paodeacucar.com/produto/412934/refrigerante-limao-sprite-lata-350ml,https://www.paodeacucar.com/produto/412934/refrigerante-limao-sprite-lata-350ml,refrigerante limao sprite lata 350ml,
23.0,93.0,23.0,0.0,0.0,0.0,Energético Monster Lata 473ml,0.0,0.0,155.0,https://www.paodeacucar.com/produto/11178/energetico-monster-lata-473ml,https://www.paodeacucar.com/produto/11178/energetico-monster-lata-473ml,energetico monster lata 473ml,
15.0,76.0,19.0,0.0,0.0,0.0,Suco Laranja e Maçã Natural One Ambiente Garrafa 900ml,0.0,0.0,7.0,https://www.paodeacucar.com/produto/1631420/suco-laranja-e-maca-natural-one-ambiente-garrafa-900ml,https://www.paodeacucar.com/produto/1631420/suco-laranja-e-maca-natural-one-ambiente-garrafa-900ml,suco laranja e maca natural one ambiente garrafa 900ml,
35.0,140.0,35.0,0.0,0.0,0.0,Refrigerante Laranja Fanta Lata 350ml,0.0,0.0,42.0,https://www.paodeacucar.com/produto/76272/refrigerante-laranja-fanta-lata-350ml,https://www.paodeacucar.com/produto/76272/refrigerante-laranja-fanta-lata-350ml,refrigerante laranja fanta lata 350ml,
11.0,46.0,11.0,0.0,0.0,0.0,Refrigerante Uva Fanta Garrafa 2l,0.0,0.0,31.0,https://www.paodeacucar.com/produto/70655/refrigerante-uva-fanta-garrafa-2l,https://www.paodeacucar.com/produto/70655/refrigerante-uva-fanta-garrafa-2l,refrigerante uva fanta garrafa 2l,
20.0,80.0,20.0,0.0,0.0,0.0,Néctar Abacaxi Del Valle Caixa 1l,0.0,0.0,8.5,https://www.paodeacucar.com/produto/12263/nectar-abacaxi-del-valle-caixa-1l,https://www.paodeacucar.com/produto/12263/nectar-abacaxi-del-valle-caixa-1l,nectar abacaxi del valle caixa 1l,
